,Unnamed: 0, id,tweet,subtask_a
226,226.0,22717.0,@USER @USER @USER @USER @USER He could have killed as many with a hunting rifle with the time and vantage he had. He had close to an hour before police entered his room. His actual shooting was over 10 min. Making this about gun control is just going to get more people killed. We need to be smarter.,NOT
227,227.0,88539.0,"@USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not.""",NOT
228,228.0,65786.0,@USER @USER Oh no I know why that I just don't know what she is talking about because I don't see a tweet she is repling too lol,NOT
229,229.0,54437.0,@USER And here we have another demonstration that gun free zones don’t work. Brought to you by a liberal who more than likely supports stricter gun control.,NOT
230,230.0,19514.0,Shouldn't pussy grabbing @USER be the one wearing the gloves while handling food? #MAGA URL,OFF
231,231.0,57943.0,@USER You have no plan for the environment. Even conservatives should be able to understand that you have to be able to live on the planet to make money there.,NOT
232,232.0,66328.0,@USER @USER This is what happens when you tell white liberals that they don't get to congratulate themselves on how woke they are until they put their money where their mouth is. That simple fact of life breaks their brains.,NOT
233,233.0,34317.0,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa doesn't beat facsists to try to get them to change their mind - they know it's a lost cause to try to change a fascist's mind. They do it to scare them into hiding, to demoralize them, and to stop the spread of their hateful ideology. There is no forcing views on others"".""",OFF
234,234.0,44837.0,@USER @USER SOROS is at the root of everything and anything anti American. He has his money in Hollywood all the way to Islam and ANTIFA to illegals . URL,NOT
235,235.0,36289.0,#FireMorningJoe he is cut from the same cloth as all other conservatives. His misogyny and bigotry are always on display. He is responsible for Trump. URL,OFF
236,236.0,80570.0,@USER @USER Truly has got to be the most idiotic thing I've ever seen.,OFF
237,237.0,43185.0,@USER @USER Brigitte Gabriel has experienced a life that most would have nightmares from. She is sounding the alarm for Americans. Buy her book pay attention to what she is warning America about,NOT
238,238.0,86477.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER It does work. If you want to control a population.  Australian gun control had no effect on homicides.,OFF
239,239.0,67080.0,@USER @USER Poor baby.,NOT
240,240.0,96270.0,@USER @USER @USER @USER Antifa = Democrats = Dixiecrats = KKK URL URL,NOT
241,241.0,44015.0,@USER @USER Liberals ruin everything!,OFF
242,242.0,48060.0,"@USER @USER @USER And don't forget his telling a primarily black liberal audience conservatives want to put them back in chains""""",NOT
243,243.0,31065.0,@USER Sad for both!!! To be exploited and also to have a reputation destroyed! Now I’ve read she’s  part of Antifa! ????!,NOT
244,244.0,11411.0,@USER That's what happens when you let a liberal get a hold of a gun.  That would be a good place to start gun control.  Ban liberals from getting guns.,OFF
245,245.0,10133.0,@USER @USER You look happy .MAGA,OFF
246,246.0,22128.0,@USER @USER @USER Trump proposes racial profiling as a tactic 'to start thinking about' URL,NOT
247,247.0,36518.0,@USER Introducing my sweet sweet baby king! He is always sooo nice! And when I try to sit on the sofa he NEVER attacks me! URL,NOT
248,248.0,59559.0,@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻,NOT
249,249.0,99618.0,"@USER @USER Exactly. He is on record basically saying the President is above the law."" It should be noted that the #gop is fine with this. Rudy has his own issues. URL",NOT
250,250.0,53309.0,#KamalaHarris The New Dem Emperor with No Clothes Taxpayers Funded ‘Unprecedented’ Armed Protection for Gun Control Sen. Kamala Harris URL via @USER,NOT
251,251.0,29497.0,@USER Yet she is fat herself.,OFF
252,252.0,84329.0,@USER @USER There was plenty of evidence that he was guilty of what Hill accused him of but since conf hearings aren't about guilty/innocence got on the bench. Times are diff now. Why as a journalist you don't call out white supremacy/alt-right but Antifa and pick on @USER,NOT
253,253.0,50315.0,@USER @USER You don’t understand who he is and is capablities. Despite the proof in the economy.  My hypothesis is that you have been lied to by liberals your entire life and are believing what you are told. The liberal media made bill Clinton look good and could do the same with trump.,NOT
254,254.0,97959.0,..oath must be subpoenaed to testify. There is a lifetime appointment at stake here. Please do it right this time &amp; do not allow  Orrin Hatch who has already made up his mind she is lying be allowed to question her. His kind of questions could invite a lawsuit.,NOT
255,255.0,66524.0,@USER @USER Y’all are the best,NOT
256,256.0,97300.0,@USER @USER @USER What a joke! She is a Gem alright!! She is a Racist phony! Right along with this Racist Phony. That thinks she will follow me from her second account. And block me. Because I speak the truth. I could care less about follower's. Like it's a big party. I care that they discriminate URL,OFF
257,257.0,12919.0,@USER Indeed he is.,NOT
258,258.0,40855.0,@USER @USER @USER Because i'm a little concerned about the Q followers because they slowly become more and more a sort of right wing sjw antifa thingie  (Also excuse me for my horrible English it's not my native languase and didn't had much schooling in it so i'm sorry if it sucks. 😅),NOT
259,259.0,84100.0,@USER Yep Antifa are literally Hitler.,NOT
260,260.0,21270.0,@USER Wow you are so hot 😍😍😍😍😗😗😗😗😗,NOT
261,261.0,41818.0,@USER she is the most deserving woman to be happy !!,NOT
262,262.0,12435.0,@USER @USER @USER @USER I've noticed a lot of conservatives are thoroughly disingenuous when engaging in twitter.,NOT
263,263.0,14808.0,@USER @USER @USER May be you have forgotten that at the moment we are EU citizens and so all rights afforded to us are the same as for other EU citizens. Don’t believe all the shit that goes on in your head.,OFF
264,264.0,82579.0,@USER @USER That's just modelling. Plenty of women make shit tons of money just for looking good,NOT
265,265.0,84523.0,Just watching a Horizon show  about scientists that discovered a DNA mix between humans and Neanderthals.Would have thought Trump getting elected would have been proof enough. #MAGA,NOT
266,266.0,61917.0,@USER @USER I hope there is a way to watch it on TV.  Ted spanking liberals is always enjoyable.,NOT
267,267.0,33322.0,@USER @USER Just looked up his work History he is listed on the Board of Leading Age Services Aust (LASA) and comes from Medicare Local Alliance...what ever the hell that is,OFF
268,268.0,79251.0,@USER He should look in a mirror!,NOT
269,269.0,42540.0,@USER I’m sure he is. 💜,NOT
270,270.0,13881.0,@USER @USER Send him this @USER party #manifesto where they promised they will help families maybe that will remind him his duties. #HostileEnvironment #PriceOnLove #SkypeFamilies @USER @USER @USER URL,NOT
271,271.0,70402.0,"@USER @USER @USER @USER Families being separated at the border. In fact, the picture of children in cages that Liberals were using to show how evil"" Trump is was actually taken while OBAMA was President""",NOT
272,272.0,83462.0,@USER @USER But antifa is her people,NOT
273,273.0,87206.0,@USER @USER We had a Peoples Vote on 23 June 2016. The people rejected the craven @USER worship which you stand for - by a majority of over 1m. You’re contemptuously defying the will of the people &amp; @USER 2017 GE manifesto &amp; supporting Soros in undermining democracy instead,NOT
274,274.0,87300.0,@USER Cause who bitches be playing with 😭😭😭😭 god aint give me the gift for nothing,OFF
275,275.0,54125.0,@USER she is free as a bird to return to her Muslim homeland,NOT
276,276.0,75848.0,*mom speaks into her phone to compose a text for my brother* she is angry so she yells at the phone while telling it what to type like my brother will be able to tell she was even yelling 🤦🏻‍♀️,NOT
277,277.0,14948.0,@USER @USER Melting snow flakes,NOT
278,278.0,66798.0,@USER Who’s the victim? That remains to be seen. Liberals have turned Kavanaughs hearings into a circus from the first minute it started.,NOT
279,279.0,80497.0,@USER Coming from the man that threatened to try and kick Turmps ass now don't that take a set of ball's,OFF
280,280.0,38561.0,@USER @USER You're shocked to hear that liberals want to centralize power at the federal level?,NOT
281,281.0,55203.0,@USER @USER HE IS BEST OF THE BEST!😍😍,NOT
282,282.0,31776.0,#WhatILearnedToday liberals can’t win without lying,NOT
283,283.0,60916.0,@USER Fast and Furious Holder lol,NOT
284,284.0,97277.0,@USER Getting scared ugly man?,OFF
285,285.0,63113.0,@USER is one of the only shows that are a Progressive that I can stand to watch. He dislikes the right and left evenly and you know who he is right from the start. If you've never seen his show check it out on YouTube. Insightful ❤🇺🇸 #MAGA,NOT
286,286.0,59721.0,@USER He is NOT Supreme Court worthy,NOT
287,287.0,53839.0,@USER God I hope not! URL,NOT
288,288.0,15616.0,@USER @USER @USER Yes he is,NOT
289,289.0,95200.0,@USER @USER @USER @USER @USER Bitch.. URL,OFF
290,290.0,77769.0,&amp; terroism &amp; starvation &amp; Flint &amp; poverty &amp; climate change &amp; global warming &amp; sex trafficking &amp; bullying &amp; body shaming &amp; police brutality &amp; feminism &amp; gun control &amp; marches &amp; protests,OFF
291,291.0,65790.0,+++ I can't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎(¬@USER bashing PM @USER can't help but think they're also egging the former to continue the bashing to boost their fortune(s) vainly. URL,NOT
292,292.0,48548.0,@USER 2 Republican Men in a picture 85 and 84 what are men of that age are Law Makers too old no sorry young Republicans are like young Conservatives they are all born at 40 years of age,NOT
293,293.0,83751.0,@USER @USER @USER Liberals can’t meme. They have no sense of humor or knowledge of meme-ing philosophy.,NOT
294,294.0,62541.0,@USER @USER any she is stunning,NOT
295,295.0,62107.0,@USER yea your the bitch on the right getting smacked URL,OFF
296,296.0,18474.0,"@USER Why the focus on the Proud Boys? I know you're not a real journalist, Kelly, but why not focus on the ones doing all of the violence? #ANTIFA  If you want a story; focus on why journalists"" (leftist activists) are constantly ignoring Antifa's attacks on people.""",NOT
297,297.0,33096.0,@USER Hahaha BIG thighs is not going to make it,OFF
298,298.0,22879.0,@USER @USER @USER @USER It’s called educating liberals.,NOT
299,299.0,81470.0,"#maga #christineford #trump2020 #tcot #ccot #AmericaFirst #Patriots @USER  #BrettKavanaugh had this to say about Bill Clinton during Whitewater:   It's imperative to make his pattern of revolting behavior clear -- piece by painful piece.""   Indeed. URL",OFF
300,300.0,20322.0,"#MAGA people are very low IQ. GDP Growth"" means LITERALLY NOTHING. In no way does this translate to higher income for white familes or individuals. All that billions goes to companies or government.   And what jobs did he create? Labour which pays less than living wage lmao? URL",OFF
301,301.0,26694.0,@USER @USER IF YOU WONNA GET PAID...Pick up the energy people!!!! Scream and shout like you’re at the  #Kavanaugh hearing! URL,NOT
302,302.0,60130.0,@USER Bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious,OFF
303,303.0,54559.0,A bitch built like that could beat my ass all she wants URL,OFF
304,304.0,34961.0,@USER @USER @USER @USER @USER @USER @USER @USER Trash,NOT
305,305.0,14285.0,@USER @USER Very pathetic man !,OFF
306,306.0,25012.0,@USER @USER @USER She is new psychology thinker who think about religion and so aggressive on her thought before deeply think on hinduism 😀😀😀😀,NOT
307,307.0,19121.0,@USER Shouldve played saint marie instead of london docks. Saint was ass for me 👌,NOT
308,308.0,61272.0,@USER Thank goodness he is not MN passive aggressive. Love it!!,NOT
309,309.0,25360.0,@USER @USER We can empty all our prisons also and just say they broke no laws.....Liberal logic.,NOT
310,310.0,56949.0,@USER @USER She is an angel! Much love to her!,NOT
311,311.0,34893.0,@USER @USER For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,NOT
312,312.0,90958.0,@USER @USER The tolerant Left,NOT
313,313.0,42133.0,@USER @USER @USER @USER @USER @USER You must be talking about hateful conservatives.,OFF
314,314.0,18834.0,@USER @USER Thats correct!!! #MAGA,OFF
315,315.0,12741.0,@USER @USER @USER @USER Show me a single case where antifa have actually murdered someone.  Because the far right murdered someone at Charlottesville 🤷  Hypocrisy works both ways.,NOT
316,316.0,42528.0,@USER If bobby is fit thats exactly what i would say but not sure if he is or not,NOT
