 id,text,label
23228.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> get testy decide paid shill lot end hanging around qanon get used,1
98137.0,<user> <user> <user> could anyone want vote democrat wants open borders gun control,0
85415.0,<user> full blown temper tantrum manafort,0
78473.0,<user> <user> <user> trump sick man toxic mean spirited,1
30890.0,va10 voters know <user> right side gun issue gun control gun rights answer may help determine whether nra financed rep comstock wins reelection url,1
92935.0,<user> oshaeterry thuglife criminal behaved ordinary disposable criminal maga maga2020 magarallyrules texaspolice,1
58208.0,<user> watch care maga,0
86626.0,<user> <user> full bunk,1
86331.0,<user> wait conservatives crying needing safe spaces sudden liberal elite college,0
18702.0,<user> hell boycott mcenroe much,1
87470.0,<user> <user> respect constitution need driven office votedemsout votered2018 therainmakers qanon maga wwg1wga url,0
27045.0,anti antifa balls,1
14408.0,<user> believe correct chico wise chihuahua <emoji : red_heart> <emoji : red_heart> <emoji : red_heart>,0
78567.0,<user> im going hardcore bitch,1
41887.0,<user> hope right,0
74595.0,<user> <user> xx,0
26033.0,<user> <user> self serving <user> stand reject mrs may de facto remain surrender begone insurgent hashtag,0
80107.0,<user> used signifing monkey heart played wife like hell,1
50971.0,<user> <user> words im speaking behalf sit idly people make ass feel like people better,0
84294.0,<user> think one mad didnt like called trying make bully <emoji : grinning_squinting_face>,1
62487.0,<user> cute,0
53037.0,<user> <user> <user> disgusting rangers fan disgusting support breaking union proudtobebritish <emoji : united_kingdom>,1
81018.0,<user> <user> almost 50 years ago 1968 something changed gun control discussed nra nra went backing gun control america powerful lobby group url,0
10605.0,<user> hopefully voters realise could ended shitshow well midterms,1
81644.0,<user> absolutely right smdh,0
70286.0,<user> <user> pitiful reason economy soaring office president trump get rid pen phone regulations legacy shattered knows speeches democrats message <emoji : smiling_face_with_sunglasses> vote republican november <emoji : united_states>,0
85157.0,<user> <user> never everything color <emoji : face_with_raised_eyebrow> public safety concern would gun control e g assault rifles <emoji : face_without_mouth>,0
54395.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> rich og follower 2 311 fans follow first hardly ever tweeted u get honors,0
88302.0,<user> fund raising dinner party oligarchs stories ripping old soviet union pieces personal gain light bulb moment many <user> brexit lucrative endeavor,0
14590.0,<user> antifa types might even show sort like mini g8 donybrooke <emoji : smiling_face_with_sunglasses>,0
93419.0,<user> 2018 charts overall fuck cardi got ways go catch niki,1
93280.0,<user> <user> <user> think missed replies im conference call anti jihadi muslim vets know would disagree gun control seems odd,1
82366.0,<user> hubby rushed shakes fist flick pic thru evening feed em way still boss,1
13936.0,<user> reinforce fact <user> much gutter <user>,0
17909.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> lies top lies antifa democrats way,0
68350.0,<user> lump small l liberal conservatives far right nutbags,0
83457.0,<user> <user> wow never thought see left actually admitting want shut free speech unless least admitting facist create 2 facist groups antifa kkk,1
14877.0,<user> rip lmao knows <emoji : face_with_tears_of_joy> trying hard expose shits since never relate anyway,1
63762.0,<user> bullshit,1
19932.0,<user> <user> ten commandments,0
67666.0,definitely better previous administration still believe sane people vote head wallet many closet republicans chips voteredtosaveamerica ignore msm kag2018 maga <emoji : united_states> url,0
67747.0,<user> <user> excellent idea <user> intelligent relentless,0
33095.0,<user> awful,1
50390.0,<user> know anything kkk although believe democrats fund like always think dems main terror group days antifa,1
59395.0,<user> liberal mp leona alleslev decision cross floor amp join conservatives would seem betrayal supporters consult voted seemingly legal imagine dougford decided cross floor amp become liberal premier <emoji : thinking_face> <emoji : face_with_tears_of_joy>,0
88168.0,<user> <user> <user> <user> <user> modern conservatives bright lot founding fathers slave owners wanted end slavery us principles far nuanced granular modern conservative principles shallow principles withstand test time,0
38444.0,<user> <user> <user> absolutely useless everyone knows except media,1
77647.0,<user> anyone care dirtbag says,1
30426.0,<user> <user> snowballs chance hell dimwit dem start taking losing like man err like uhm whatever identify today maga tired winning see november redwaverising2018 stop scotuskavenaugh,1
16113.0,<user> <user> <user> asking liberals use reason logic look people suffering collective psychosis almost 2 yrs get crazier hour educated elite batsht crazy sheep foot soldiers likely certifiable beyond help url,0
67932.0,<user> guess knows much like watching <emoji : woman_shrugging> go figure great night brett,0
17278.0,<user> <user> <user> <user> hope serves beacon liberals feel way must hope must morals conscience,0
63382.0,<user> <user> <user> hope voters uk forget shambles <user> <user> <user> made lack leadership left us doldrums betrayed voted leave rest uk brexitbritain,0
38806.0,<user> hopefully obesity catches,1
77228.0,<user> think one higher portion sidewalk <emoji : purple_heart>,0
37482.0,<user> shhhh proud u,0
73203.0,<user> care less either one,0
66497.0,<user> <user> stoned wheat crackers hell put stoned wheat crackers,1
18028.0,remember ok ok tcot ccot maga kag qanon walkaway wwg1wga kavanaugh url,0
95987.0,fordnation onpoli conservatives conservative onpc mean great power comes great responsibility invoking art 33 overriding judicial processes overriding democracy url,1
82711.0,<user> really thought since really worship aesir though lots people like use vanir arguments examples modern liberals saying race mixing instance theologically recognize much different tribes though,0
36795.0,<user> thank fortitude perseverance please give mcconnell kick butt us conservatives,1
93396.0,<user> 1 six year old tweet account control referencing previous time slot 2 refers bloomberg call gun control mine michael bloomberg,0
88956.0,<user> exactly anna full,0
63418.0,<user> hi energized <user> idiot believe surfaced,0
87311.0,<user> get another disgrace,0
21223.0,<user> yessssshhhhh else call shitgull ryme <emoji : kissing_face_with_closed_eyes>,1
81763.0,<user> <user> <user> want make clear think gun control answer people looking far gun violence concerned find people focus mental health bullying schools want address root problem,0
56361.0,<user> <user> active instagram lately dropping album sometime year,0
25469.0,<user> one kooky liberals,1
74815.0,<user> like get fired espn,1
48283.0,<user> <user> understand racist tho,0
99912.0,<user> <user> poor sad liberals hope,1
69106.0,got common sense followers,1
47490.0,<user> cbs sez ceo leslie moonves ass several allegations chasing ass coo joseph iannello interim ceo somebody accuses thing shit never ends ooops,1
53550.0,<user> sorry much bs get article read url,0
97751.0,<user> attention <user> publicizing antifa target list comprised trump supporters names high profile names many random everyday trump supporters twitter suspended account check lists,0
77519.0,<user> even devil make every single one priests rape children pope refuse condemn remove leadership rapist brought,1
79254.0,<user> like tweets maybe focused consolidating sending fewer miss many leave open new liberal fascist movement antifa,0
20232.0,<user> tweet lol needa get twitter shit,1
81520.0,<user> hypocrisy nevertrump movement exposed hate trump thumbs vile policies anti abortion scotus pick liberals claim allies boggles mind,0
73901.0,<user> yes,0
11692.0,<user> <user> <user> ok say less im ready whenever,0
47007.0,<user> 21k dong,0
32990.0,<user> ur screwed trump owns scotus exact wrath upon enemies midterms,1
25217.0,<user> <user> one cares gold digging possibly illegal recordings,0
82335.0,<user> <user> mean see antifa,0
64626.0,<user> haul fat ass harms way druggie,1
55335.0,<user> believing women,0
59463.0,<user> <user> yup hahaha cute,0
43688.0,<user> knows deny fair exchange based recent past interactions conservatives speaks poor ratings,0
38710.0,<user> really think going gooooooooooood,0
32365.0,need unity grow voices libs seem band together much better right follow maga patriots please <emoji : united_states> url,0
29587.0,<user> <user> cheating gets,0
69177.0,<user> <user> look lovely flotusrocks maga <emoji : united_states> <emoji : raising_hands_medium-dark_skin_tone>,0
75757.0,<user> reform getting trump free particular famous people exchange attention policies worse,0
59465.0,<user> fucking time,0
98025.0,<user> 100 correct,0
39729.0,<user> <user> anyone say write anything suppose tomorrow says prophet human race needs follow tell see someone useless moron stop giving attention brother nobody,1
81331.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> hahaha telling stfu hurt <emoji : rolling_on_the_floor_laughing>,0
25226.0,<user> <user> loool <emoji : see-no-evil_monkey> half jamaican resonate african culture know rest african feel strong representation anyone caribbean able share thoughts caribbean carnival,0
93137.0,<user> definitely living outside dc get book amazon va two weeks becaus back ordered first print 1 copies,0
